title,year,rating,no_of_reviews,genres,runtime,gross
Crocodile Dundee in Los Angeles,2001.0,4.8,"25,538","Action, Adventure, Comedy",95 min,$25.64M
Ready,2011.0,4.8,"18,888","Action, Comedy, Romance",145 min,$0.78M
Avenging Angel,1985.0,4.8,"1,792","Action, Crime, Thriller",93 min,$5.62M
Kull the Conqueror,1997.0,4.8,"8,525","Action, Adventure, Fantasy",95 min,$6.09M
Bloodsport 2,1996.0,4.8,"3,284","Action, Sport",90 min,$0.68M
Knock Off,1998.0,4.8,"15,739","Action, Crime, Thriller",91 min,$10.08M
Beer for My Horses,2008.0,4.8,"1,846","Action, Comedy, Crime",86 min,$0.67M
The Walking Dead,1995.0,4.8,850,"Action, Drama, War",88 min,$6.01M
Zinda,2006.0,4.8,"3,617","Action, Drama, Mystery",116 min,$0.33M
The Girl from the Naked Eye,2012.0,4.8,"2,131","Action, Crime, Mystery",84 min,$0.02M
Cage,1989.0,4.8,708,"Action, Drama",100 min,$0.62M
Deadly Force,1983.0,4.8,447,"Action, Crime, Drama",95 min,$1.71M
Compadres,2016.0,4.8,"1,102","Action, Comedy, Crime",101 min,$3.11M
For Better or Worse,1995.0,4.8,537,"Action, Comedy, Drama",105 min,$0.04M
Sharks' Treasure,1975.0,4.8,445,"Action, Adventure",95 min,$2.00M
Bloodfist III: Forced to Fight,1992.0,4.8,613,Action,88 min,$0.04M
Damned River,1989.0,4.8,248,"Action, Adventure",95 min,$0.02M
Corporal Kate,1926.0,6.0,20,"Comedy, Drama, Romance",80 min,$0.15M
Three Weeks,1924.0,6.0,13,"Drama, Romance",80 min,$0.41M
She's All That,1999.0,5.9,"99,206","Comedy, Romance",95 min,$63.37M
9½ Weeks,1986.0,5.9,"42,269","Drama, Romance",117 min,$6.73M
Cocktail,1988.0,5.9,"88,136","Comedy, Drama, Romance",104 min,$78.22M
I Now Pronounce You Chuck & Larry,2007.0,5.9,"150,252","Comedy, Romance",115 min,$120.06M
Rock of Ages,2012.0,5.9,"79,843","Comedy, Drama, Musical",123 min,$38.52M
A Cinderella Story,2004.0,5.9,"90,360","Comedy, Family, Romance",95 min,$51.44M
Gnomeo & Juliet,2011.0,5.9,"57,414","Animation, Adventure, Comedy",84 min,$99.97M
Hall Pass,2011.0,5.9,"128,063","Comedy, Romance",105 min,$45.06M
Girls Just Want to Have Fun,1985.0,5.9,"12,428","Comedy, Music, Romance",90 min,$6.33M
Acrimony,2018.0,5.9,"9,446","Drama, Horror, Romance",120 min,$43.55M
All the Right Moves,1983.0,5.9,"19,544","Drama, Romance, Sport",91 min,$17.23M
Waiting to Exhale,1995.0,5.9,"11,492","Comedy, Drama, Romance",124 min,$67.05M
Sirens,1994.0,5.9,"11,183","Comedy, Drama, Romance",98 min,$7.77M
Joe Versus the Volcano,1990.0,5.9,"38,496","Comedy, Romance",102 min,$39.40M
Dirty Dancing: Havana Nights,2004.0,5.9,"28,792","Drama, Music, Romance",86 min,$14.16M
Captain Corelli's Mandolin,2001.0,5.9,"35,069","Drama, Music, Romance",131 min,$25.54M
The Woman in Red,1984.0,5.9,"16,284","Comedy, Romance",87 min,$25.31M
Drumline,2002.0,5.9,"35,311","Comedy, Drama, Romance",118 min,$56.40M
Step Up All In,2014.0,5.9,"35,227","Drama, Music, Romance",112 min,$14.90M
My Life in Ruins,2009.0,5.9,"20,335","Comedy, Romance",95 min,$8.66M
Guess Who,2005.0,5.9,"44,152","Comedy, Romance",105 min,$68.92M
Nancy Drew,2007.0,5.9,"20,952","Comedy, Crime, Family",99 min,$25.61M
Why Did I Get Married?,2007.0,5.9,"13,392","Comedy, Drama, Romance",113 min,$55.18M
She's Having a Baby,1988.0,5.9,"13,344","Comedy, Drama, Romance",106 min,$16.03M
Homeward Bound II: Lost in San Francisco,1996.0,5.9,"15,586","Adventure, Comedy, Family",88 min,$49.14M
Jumpin' Jack Flash,1986.0,5.9,"20,016","Comedy, Romance, Thriller",105 min,$25.59M
Eros,2004.0,5.9,"7,098","Drama, Romance",104 min,$0.19M
Swing Shift,1984.0,5.9,"5,108","Drama, Romance, War",100 min,$6.65M
Catch and Release,2006.0,5.9,"27,727","Comedy, Drama, Romance",124 min,$15.27M
200 Cigarettes,1999.0,5.9,"15,917","Comedy, Drama, Romance",101 min,$6.85M
One Night Stand,1997.0,5.9,"7,071","Drama, Romance",102 min,$2.62M
Must Love Dogs,2005.0,5.9,"32,408","Comedy, Romance",98 min,$43.89M
Sex and Death 101,2007.0,5.9,"11,396","Comedy, Drama, Fantasy",117 min,$0.02M
XX/XY,2002.0,5.9,"3,281","Drama, Romance",91 min,$0.10M
The Island of Dr. Moreau,1977.0,5.9,"6,785","Adventure, Fantasy, Horror",99 min,$8.72M
Henry's Crime,2010.0,5.9,"20,812","Comedy, Crime, Drama",108 min,$0.10M
Hamlet,2000.0,5.9,"9,762","Drama, Romance, Thriller",112 min,$1.57M
Nothing in Common,1986.0,5.9,"7,483","Comedy, Drama, Romance",118 min,$32.32M
For Keeps?,1988.0,5.9,"4,958","Comedy, Drama, Romance",90 min,$17.51M
The Sun Is Also a Star,2019.0,5.9,"7,722","Drama, Music, Romance",100 min,$4.95M
Lucky You,2007.0,5.9,"20,838","Drama, Romance, Sport",124 min,$5.76M
Mad About Mambo,2000.0,5.9,"2,061","Comedy, Drama, Romance",92 min,$0.06M
Mickey Blue Eyes,1999.0,5.9,"37,483","Comedy, Crime, Romance",102 min,$33.86M
Seven Minutes in Heaven,1986.0,5.9,"1,868","Comedy, Drama, Romance",88 min,$0.03M
Dance with Me,1998.0,5.9,"6,663","Drama, Music, Romance",126 min,$15.81M
The Story of Us,1999.0,5.9,"24,411","Comedy, Drama, Romance",95 min,$27.07M
Then She Found Me,2007.0,5.9,"10,072","Comedy, Drama, Romance",100 min,$3.74M
Semi-Tough,1977.0,5.9,"3,233","Comedy, Romance, Sport",108 min,$37.19M
The Morning After,1986.0,5.9,"7,006","Crime, Mystery, Romance",103 min,$25.15M
In Love and War,1996.0,5.9,"8,903","Biography, Drama, Romance",113 min,$14.48M
Just Wright,2010.0,5.9,"15,088","Comedy, Romance, Sport",100 min,$21.52M
At First Sight,1999.0,5.9,"13,997","Drama, Romance",128 min,$22.37M
Trapped in Paradise,1994.0,5.9,"15,755","Adventure, Comedy, Crime",111 min,$5.78M
The Evening Star,1996.0,5.9,"4,829","Comedy, Drama, Romance",129 min,$12.77M
Punchline,1988.0,5.9,"8,895","Comedy, Drama, Romance",128 min,$21.03M
Eyewitness,1981.0,5.9,"5,464","Crime, Drama, Mystery",103 min,$6.40M
Speedway Junky,1999.0,5.9,"1,874","Crime, Drama, Romance",105 min,$0.02M
The Big Town,1987.0,5.9,"2,399","Drama, Romance, Thriller",109 min,$1.73M
Men with Brooms,2002.0,5.9,"4,624","Comedy, Drama, Romance",102 min,$4.24M
Sleeping Dogs Lie,2006.0,5.9,"3,399","Comedy, Drama, Romance",87 min,$0.01M
Texasville,1990.0,5.9,"2,866","Drama, Romance",123 min,$2.27M
Patrick the Pug,2018.0,5.9,"3,963","Comedy, Family, Romance",94 min,$0.01M
A Man in Love,1987.0,5.9,655,"Drama, Romance",125 min,$0.95M
She's So Lovely,1997.0,5.9,"8,540","Drama, Romance",100 min,$7.22M
In Country,1989.0,5.9,"3,030","Drama, Romance, War",120 min,$3.53M
Waiting for Forever,2010.0,5.9,"20,105","Comedy, Drama, Romance",95 min,$0.03M
About Adam,2000.0,5.9,"6,660","Comedy, Romance",97 min,$0.15M
Cinderfella,1960.0,5.9,"3,629","Comedy, Family, Fantasy",91 min,$4.70M
The Golden Bowl,2000.0,5.9,"4,522","Drama, Romance",130 min,$3.04M
All I Want for Christmas,1991.0,5.9,"5,316","Comedy, Family, Romance",92 min,$14.81M
Kiss Me Goodbye,1982.0,5.9,"2,322","Comedy, Fantasy, Romance",101 min,$15.78M
Hero at Large,1980.0,5.9,"1,699","Comedy, Romance",98 min,$15.93M
Mercy,2009.0,5.9,"1,330","Drama, Romance",87 min,$0.01M
B. Monkey,1998.0,5.9,"3,516","Crime, Drama, Romance",92 min,$0.03M
Just the Way You Are,1984.0,5.9,977,"Comedy, Music, Romance",94 min,$7.89M
Bollywood/Hollywood,2002.0,5.9,"2,561","Romance, Comedy, Drama",105 min,$1.49M
BearCity,2010.0,5.9,"1,485","Comedy, Romance",104 min,$0.01M
No Looking Back,1998.0,5.9,"2,100","Drama, Romance",96 min,$0.14M
Mere Brother Ki Dulhan,2011.0,5.9,"9,757","Comedy, Drama, Family",139 min,$0.50M
Willie & Phil,1980.0,5.9,505,"Comedy, Drama, Romance",115 min,$4.40M
Howard the Duck,1986.0,4.7,"48,705","Action, Adventure, Comedy",110 min,$16.30M
Zoolander 2,2016.0,4.7,"72,769","Action, Adventure, Comedy",101 min,$28.85M
Elektra,2005.0,4.7,"95,056","Action, Adventure, Crime",97 min,$24.41M
Bulletproof Heart,1994.0,5.9,745,"Crime, Drama, Romance",95 min,$0.38M
Down the Shore,2011.0,5.9,"1,418","Drama, Romance, Thriller",93 min,$0.00M
The Song,2014.0,5.9,"2,277","Drama, Music, Romance",116 min,$1.01M
To the Shores of Tripoli,1942.0,5.9,897,"Drama, Romance, War",86 min,$2.30M
The Spirit,2008.0,4.7,"61,984","Action, Crime, Fantasy",103 min,$19.78M
Anacondas: The Hunt for the Blood Orchid,2004.0,4.7,"32,575","Action, Adventure, Horror",97 min,$32.24M
Jonah Hex,2010.0,4.7,"60,086","Action, Drama, Fantasy",81 min,$10.54M
The Marine,2006.0,4.7,"34,657","Action, Comedy, Drama",92 min,$18.84M
The Musketeer,2001.0,4.7,"14,803","Action, Adventure, Romance",104 min,$27.07M
Solarbabies,1986.0,4.7,"4,751","Action, Adventure, Drama",94 min,$1.58M
Warriors of Virtue,1997.0,4.7,"3,355","Action, Adventure, Fantasy",101 min,$6.45M
Fire Birds,1990.0,4.7,"6,837","Action, Adventure",85 min,$14.76M
The Squeeze,1987.0,4.7,"1,317","Action, Comedy, Crime",101 min,$2.23M
A Fine Mess,1986.0,4.7,"1,592","Action, Comedy, Crime",90 min,$6.03M
All the Queen's Men,2001.0,4.7,"2,693","Action, Comedy, Drama",99 min,$0.02M
Alone Yet Not Alone,2013.0,4.7,928,"Action, Drama, History",103 min,$0.67M
Among Giants,1998.0,5.9,949,"Comedy, Romance",93 min,$0.06M
Late Bloomers,1996.0,5.9,521,"Comedy, Drama, Romance",107 min,$0.03M
War Arrow,1953.0,5.9,881,"Drama, Romance, War",78 min,$1.40M
Rooftops,1989.0,4.7,647,"Action, Crime, Drama",98 min,$2.04M
Iceman,2014.0,4.7,"3,726","Action, Comedy, History",104 min,$0.01M
Bloodfist,1989.0,4.7,"1,243","Action, Sport",85 min,$1.77M
Revelation,1999.0,4.7,"1,059","Action, Drama, Horror",98 min,$0.21M
Number One with a Bullet,1987.0,4.7,626,"Action, Crime, Thriller",103 min,$0.41M
Fist Fighter,1988.0,4.7,320,"Action, Drama, Sport",97 min,$0.22M
Bullitt County,2018.0,4.7,564,"Action, Drama, Thriller",98 min,$0.01M
The Masked Saint,2016.0,4.7,730,"Action, Biography, Crime",105 min,$0.12M
"Hook, Line and Sinker",1930.0,5.9,390,"Comedy, Romance",75 min,$1.70M
Greetings from the Shore,2007.0,5.9,591,"Comedy, Drama, Romance",116 min,$0.10M
Knights of the City,1986.0,4.7,231,"Action, Music",87 min,$0.60M
The Persian Connection,2016.0,4.7,335,"Action, Crime, Mystery",103 min,$0.01M
Let My People Go!,2011.0,5.9,691,"Comedy, Romance",96 min,$0.02M
The Wolves of Kromer,1998.0,5.9,768,"Fantasy, Horror, Comedy",82 min,$0.01M
30 Years to Life,2001.0,5.9,283,"Comedy, Drama, Romance",110 min,$0.10M
When Love Comes Along,1998.0,5.9,357,"Drama, Music, Romance",94 min,$0.00M
Falling Awake,2009.0,5.9,185,"Romance, Thriller",110 min,$0.00M
Dopamine,2003.0,5.9,"1,161","Comedy, Drama, Romance",79 min,$0.02M
Best Man in Grass Creek,1999.0,5.9,169,"Comedy, Romance",88 min,$0.08M
Anything But Love,2002.0,5.9,273,"Musical, Romance",102 min,$0.08M
Radio City Revels,1938.0,5.9,126,"Comedy, Musical, Romance",90 min,$0.51M
Superhero Movie,2008.0,4.6,"71,759","Action, Comedy, Sci-Fi",75 min,$26.64M
Aliens vs. Predator: Requiem,2007.0,4.6,"128,921","Action, Adventure, Horror",94 min,$41.80M
The Crow: City of Angels,1996.0,4.6,"20,911","Action, Crime, Fantasy",84 min,$17.88M
Deathstalker,1983.0,4.6,"5,644","Action, Adventure, Fantasy",80 min,$11.92M
Driven,2001.0,4.6,"42,091","Action, Drama, Sport",116 min,$32.72M
Biker Boyz,2003.0,4.6,"13,733","Action, Drama",110 min,$21.70M
The Return of Swamp Thing,1989.0,4.6,"5,923","Action, Adventure, Comedy",88 min,$0.19M
On Deadly Ground,1994.0,4.6,"24,584","Action, Adventure, Thriller",101 min,$38.59M
Max Steel,2016.0,4.6,"20,059","Action, Adventure, Fantasy",92 min,$3.82M
Ishtar,1987.0,4.6,"11,468","Action, Adventure, Comedy",107 min,$14.38M
Highlander: Endgame,2000.0,4.6,"20,825","Action, Adventure, Fantasy",87 min,$12.80M
Half Past Dead,2002.0,4.6,"16,232","Action, Crime, Thriller",98 min,$15.36M
That Darn Cat,1997.0,4.6,"4,665","Action, Comedy, Crime",89 min,$18.30M
Bad Grandmas,2017.0,4.6,934,"Action, Comedy, Crime",92 min,$0.02M
Catch .44,2011.0,4.6,"17,549","Action, Thriller",94 min,$0.00M
Code Name: The Cleaner,2007.0,4.6,"11,938","Action, Comedy, Crime",84 min,$8.10M
Escape from the Bronx,1983.0,4.6,"2,847","Action, Sci-Fi, Thriller",89 min,$1.41M
Young Warriors,1983.0,4.6,579,"Action, Crime, Drama",105 min,$0.24M
Rent-a-Cop,1987.0,4.6,"1,934","Action, Comedy, Crime",96 min,$0.30M
Freetown,2015.0,4.6,"1,275","Action, Drama, Thriller",113 min,$0.39M
Seven Hours to Judgment,1988.0,4.6,293,"Action, Crime, Drama",90 min,$0.18M
Her Love Story,1924.0,5.9,25,"Drama, Romance",70 min,$0.22M
Eat Pray Love,2010.0,5.8,"100,894","Biography, Drama, Romance",133 min,$80.57M
Confessions of a Shopaholic,2009.0,5.8,"80,433","Comedy, Romance",104 min,$44.28M
Career Opportunities,1991.0,5.8,"16,015","Comedy, Romance",83 min,$11.34M
The To Do List,2013.0,5.8,"40,607","Comedy, Romance",104 min,$3.45M
The Little Hours,2017.0,5.8,"24,083","Comedy, Romance",90 min,$1.65M
The Princess Diaries 2: Royal Engagement,2004.0,5.8,"84,422","Comedy, Family, Romance",113 min,$95.17M
Something Borrowed,2011.0,5.8,"63,649","Comedy, Drama, Romance",112 min,$39.05M
The Break-Up,2006.0,5.8,"135,290","Comedy, Drama, Romance",106 min,$118.70M
Mr. Deeds,2002.0,5.8,"147,724","Comedy, Romance",96 min,$126.29M
Blame It on Rio,1984.0,5.8,"11,204","Comedy, Romance",100 min,$18.64M
Nine,2009.0,5.8,"44,511","Drama, Musical, Romance",118 min,$24.00M
Happy Feet Two,2011.0,5.8,"46,113","Animation, Adventure, Comedy",100 min,$64.01M
Saving Silverman,2001.0,5.8,"41,398","Comedy, Crime, Romance",90 min,$19.35M
What a Girl Wants,2003.0,5.8,"64,407","Comedy, Drama, Family",105 min,$35.99M
Made of Honor,2008.0,5.8,"73,768","Comedy, Romance",101 min,$46.01M
Spread,2009.0,5.8,"40,873","Comedy, Drama, Romance",97 min,$0.25M
The Prince and Me,2004.0,5.8,"40,362","Comedy, Family, Romance",111 min,$28.18M
Son in Law,1993.0,5.8,"21,340","Comedy, Drama, Romance",95 min,$36.45M
To the Wonder,2012.0,5.8,"29,417","Drama, Romance",112 min,$0.59M
Daddy's Little Girls,2007.0,5.8,"7,972","Drama, Romance",100 min,$31.34M
Second Act,2018.0,5.8,"28,822","Comedy, Drama, Romance",103 min,$39.28M
Home Again,2017.0,5.8,"33,510","Comedy, Drama, Romance",97 min,$27.02M
The Center of the World,2001.0,5.8,"5,062","Drama, Romance",88 min,$1.10M
Ghosts of Girlfriends Past,2009.0,5.8,"91,835","Comedy, Fantasy, Romance",100 min,$55.25M
And So It Goes,2014.0,5.8,"14,640","Comedy, Drama, Romance",94 min,$15.16M
Curly Sue,1991.0,5.8,"22,435","Comedy, Drama, Family",101 min,$33.69M
Caveman,1981.0,5.8,"8,238","Comedy, Romance",91 min,$15.97M
I Saw the Light,2015.0,5.8,"7,793","Biography, Drama, Music",123 min,$1.65M
Table 19,2017.0,5.8,"29,746","Comedy, Drama, Romance",87 min,$3.61M
Raise Your Voice,2004.0,5.8,"28,372","Family, Music, Musical",103 min,$10.41M
My Best Friend's Girl,2008.0,5.8,"45,281","Comedy, Romance",101 min,$19.22M
Paris Can Wait,2016.0,5.8,"9,212","Comedy, Drama, Romance",92 min,$5.62M
All the Pretty Horses,2000.0,5.8,"15,272","Drama, Romance, Western",116 min,$15.53M
Honeymoon in Vegas,1992.0,5.8,"18,605","Comedy, Romance, Thriller",96 min,$35.21M
Song One,2014.0,5.8,"10,059","Drama, Music, Romance",86 min,$0.03M
Breakin',1984.0,5.8,"6,845","Comedy, Drama, Music",87 min,$38.68M
Annapolis,2006.0,5.8,"21,530","Drama, Romance, Sport",108 min,$17.13M
Friends with Money,2006.0,5.8,"31,418","Comedy, Drama, Romance",88 min,$13.37M
Sunrise in Heaven,2019.0,5.8,"1,640","Drama, Romance",85 min,$0.18M
Love the Coopers,2015.0,5.8,"25,404","Comedy, Fantasy, Romance",107 min,$26.28M
Vita & Virginia,2018.0,5.8,"4,319","Biography, Drama, Romance",110 min,$0.04M
Time Freak,2018.0,5.8,"9,346","Comedy, Drama, Romance",104 min,$0.01M
Irreconcilable Differences,1984.0,5.8,"3,254","Comedy, Drama, Romance",113 min,$12.41M
"Peace, Love & Misunderstanding",2011.0,5.8,"8,561","Comedy, Drama, Music",96 min,$0.54M
Bobby Deerfield,1977.0,5.8,"4,436","Drama, Romance",124 min,$9.30M
Amelia,2009.0,5.8,"13,067","Adventure, Biography, Drama",111 min,$14.24M
Bounce,2000.0,5.8,"21,234","Drama, Romance",106 min,$36.81M
Her Alibi,1989.0,5.8,"7,488","Comedy, Crime, Mystery",94 min,$18.70M
An Awfully Big Adventure,1995.0,5.8,"2,915","Comedy, Drama, Romance",112 min,$0.26M
Easy,2003.0,5.8,"1,740","Comedy, Romance, Drama",99 min,$0.01M
Johnny Suede,1991.0,5.8,"4,308","Comedy, Drama, Music",97 min,$0.09M
Tickle Me,1965.0,5.8,"1,857","Comedy, Musical, Romance",90 min,$7.41M
Buster,1988.0,5.8,"4,142","Comedy, Crime, Drama",102 min,$0.54M
The Tomorrow Man,2019.0,5.8,"2,079","Drama, Romance",94 min,$0.35M
Management,2008.0,5.8,"18,029","Comedy, Drama, Romance",94 min,$0.93M
Mr. Jones,1993.0,5.8,"7,419","Drama, Romance",114 min,$8.32M
Laws of Attraction,2004.0,5.8,"23,899","Comedy, Romance",90 min,$17.85M
Eating Out,2004.0,5.8,"6,260","Comedy, Drama, Romance",90 min,$0.16M
Mary Reilly,1996.0,5.8,"15,374","Drama, Horror, Romance",108 min,$5.71M
Mercy's Girl,2018.0,5.8,226,"Drama, Romance",123 min,$0.07M
Damsels in Distress,2011.0,5.8,"9,707","Comedy, Drama, Romance",99 min,$1.01M
Spellbinder,1988.0,5.8,"2,629","Drama, Horror, Romance",99 min,$1.94M
"I, the Jury",1982.0,5.8,"1,725","Crime, Drama, Mystery",111 min,$1.52M
Nearing Grace,2005.0,5.8,999,"Comedy, Drama, Romance",105 min,$2.16M
Every Time We Say Goodbye,1986.0,5.8,"2,592","Drama, Romance, War",98 min,$0.28M
To Gillian on Her 37th Birthday,1996.0,5.8,"4,976","Drama, Fantasy, Romance",93 min,$4.14M
Trial and Error,1997.0,5.8,"7,659","Comedy, Romance",98 min,$13.55M
Cavalcade,1933.0,5.8,"5,540","Drama, Romance, War",112 min,$7.63M
The Oranges,2011.0,5.8,"13,230","Comedy, Drama, Romance",90 min,$0.36M
Modern Girls,1986.0,5.8,"1,609","Comedy, Drama, Romance",84 min,$0.60M
Mr. Wonderful,1993.0,5.8,"3,448","Comedy, Romance",98 min,$3.13M
Death Defying Acts,2007.0,5.8,"10,327","Drama, History, Romance",97 min,$0.00M
The Good Guy,2009.0,5.8,"9,554","Comedy, Romance",90 min,$0.10M
The Loss of a Teardrop Diamond,2008.0,5.8,"2,756","Drama, Romance",102 min,$0.12M
See You in the Morning,1989.0,5.8,997,"Drama, Romance",119 min,$4.80M
Three on a Couch,1966.0,5.8,"1,136","Comedy, Romance",109 min,$2.80M
Violets Are Blue...,1986.0,5.8,"1,127","Drama, Romance",88 min,$4.74M
Speechless,1994.0,5.8,"5,281","Comedy, Romance",99 min,$20.66M
Crystal Fairy & the Magical Cactus,2013.0,5.8,"8,264","Adventure, Comedy, Drama",98 min,$0.19M
The Buddy System,1984.0,5.8,"1,452","Drama, Comedy, Romance",110 min,$1.82M
How I Got Into College,1989.0,5.8,"2,309","Comedy, Romance",86 min,$1.64M
Meet Monica Velour,2010.0,5.8,"2,415","Comedy, Drama, Romance",98 min,$0.03M
Signature Move,2017.0,5.8,617,"Comedy, Drama, Romance",80 min,$0.03M
A New Kind of Love,1963.0,5.8,"1,529","Comedy, Romance",110 min,$4.40M
Hustler White,1996.0,5.8,"1,370","Drama, Romance",79 min,$0.13M
Stateside,2004.0,5.8,"1,955","Drama, Music, Romance",97 min,$0.17M
Adam & Steve,2005.0,5.8,"3,208","Comedy, Drama, Music",99 min,$0.31M
Old Gringo,1989.0,5.8,"2,039","Adventure, History, Romance",119 min,$3.57M
Slow Learners,2015.0,5.8,"2,816","Comedy, Romance",96 min,$0.02M
The Triumph of Love,2001.0,5.8,"1,602","Comedy, Romance",112 min,$0.45M
Haunted Summer,1988.0,5.8,551,"Biography, Drama, Romance",106 min,$0.01M
Seeing Other People,2004.0,5.8,"2,977","Comedy, Romance",90 min,$0.06M
Rudolph the Red-Nosed Reindeer: The Movie,1998.0,5.8,"2,955","Animation, Adventure, Family",83 min,$0.11M
September Dawn,2007.0,5.8,"3,025","Drama, History, Romance",111 min,$1.07M
Home Alone 3,1997.0,4.5,"121,025","Action, Comedy, Crime",102 min,$30.88M
Skyline,2010.0,4.5,"90,781","Action, Sci-Fi, Thriller",92 min,$21.37M
The Next Karate Kid,1994.0,4.5,"32,253","Action, Drama, Family",107 min,$8.91M
Kangaroo Jack,2003.0,4.5,"32,629","Action, Adventure, Comedy",89 min,$66.93M
Suburban Commando,1991.0,4.5,"10,626","Action, Comedy, Sci-Fi",90 min,$6.95M
Tennessee,2008.0,5.8,865,"Adventure, Comedy, Drama",100 min,$0.02M
Somebody Up There Likes Me,2012.0,5.8,"1,641","Comedy, Romance",76 min,$0.08M
Musical Chairs,2011.0,5.8,329,"Drama, Romance",102 min,$0.03M
Pavilion of Women,2001.0,5.8,"1,047","Drama, Romance, War",116 min,$0.04M
That Lady in Ermine,1948.0,5.8,860,"Comedy, Fantasy, Musical",89 min,$1.41M
Big Bad Love,2001.0,5.8,714,"Comedy, Drama, Romance",111 min,$0.10M
Give Me Your Hand,2008.0,5.8,"1,316","Drama, Romance",80 min,$0.00M
Talk of Angels,1998.0,5.8,879,"Drama, Romance, War",96 min,$0.02M
The Last Time I Saw Archie,1961.0,5.8,428,"Comedy, Romance, War",98 min,$1.20M
Species II,1998.0,4.5,"30,133","Action, Horror, Sci-Fi",93 min,$19.17M
Before Me We Say I Do,2009.0,4.5,"13,930","Action, Comedy, Crime",109 min,$0.02M
Samson,2018.0,4.5,"4,763","Action, Drama",110 min,$4.72M
Allan Quatermain and the Lost City of Gold,1986.0,4.5,"9,874","Action, Adventure, Comedy",99 min,$3.75M
McHale's Navy,1997.0,4.5,"6,931","Action, Comedy",108 min,$4.53M
When Time Ran Out...,1980.0,4.5,"2,959","Action, Adventure, Drama",121 min,$1.70M
Skinwalkers,2006.0,4.5,"13,592","Action, Fantasy, Horror",110 min,$1.02M
3 Ninjas Kick Back,1994.0,4.5,"9,551","Action, Comedy, Family",93 min,$11.78M
Kickboxer 2: The Road Back,1991.0,4.5,"6,035","Action, Sport",90 min,$1.25M
Agent Cody Banks 2: Destination London,2004.0,4.5,"15,418","Action, Adventure, Comedy",100 min,$23.63M
The Hitchhikers,1972.0,4.5,301,"Action, Drama",92 min,$0.22M
Exterminator 2,1984.0,4.5,"2,613","Action, Crime, Drama",89 min,$3.74M
Hammer of the Gods,2013.0,4.5,"8,137","Action, Horror",99 min,$0.00M
The Trial of Billy Jack,1974.0,4.5,"1,441","Action, Drama, Music",170 min,$89.00M
DEFCON-4,1985.0,4.5,"2,100","Action, Sci-Fi",88 min,$1.06M
"Love, Sex and Eating the Bones",2003.0,5.8,724,"Comedy, Romance",100 min,$0.12M
Meet Me in Montenegro,2014.0,5.8,369,"Comedy, Drama, Romance",90 min,$0.01M
Torrents of Spring,1989.0,5.8,400,"Drama, Romance",101 min,$0.11M
Windy City,1984.0,5.8,303,"Drama, Romance",103 min,$0.34M
Resurrection,1927.0,5.8,20,"Drama, Romance",100 min,$0.45M
The Treatment,2006.0,5.8,"1,117","Comedy, Drama, Romance",86 min,$0.08M
4 Days in France,2016.0,5.8,577,"Comedy, Drama, Romance",137 min,$0.01M
Against the Wild 2: Survive the Serengeti,2016.0,4.5,555,"Action, Adventure, Family",91 min,$0.11M
Philadelphia Experiment II,1993.0,4.5,"2,122","Action, Adventure, Sci-Fi",97 min,$0.00M
